id,date,vegan
819610,03-07-2018,0
819635,12-07-2018,0
819653,04-07-2018,0
819659,03-07-2018,0
819686,02-07-2018,0
819714,04-07-2018,0
819744,03-07-2018,0
819754,21-08-2018,0
819790,16-07-2018,0
819799,17-07-2018,0
819833,28-07-2018,0
819888,31-07-2018,0
819891,02-07-2018,0
819894,17-07-2018,0
819912,03-07-2018,0
819937,23-07-2018,0
819985,28-07-2018,0
820080,15-07-2018,0
820095,02-07-2018,0
820147,30-07-2018,0
820172,03-07-2018,0
820181,24-07-2018,0
820193,20-07-2018,0
820257,02-07-2018,0
820281,05-07-2018,0
820294,03-07-2018,0
820324,29-07-2018,0
820352,03-07-2018,0
820367,09-07-2018,0
820376,19-07-2018,0
820401,03-07-2018,0
820407,03-07-2018,0
820452,31-07-2018,0
820455,06-07-2018,0
820544,04-07-2018,0
820556,02-07-2018,0
820559,12-07-2018,0
820626,02-07-2018,0
820645,03-07-2018,0
820654,07-07-2018,0
820660,25-07-2018,0
820675,04-07-2018,0
820721,03-07-2018,0
820733,12-07-2018,0
820736,07-07-2018,0
820742,10-07-2018,0
820748,03-07-2018,0
820755,22-07-2018,0
820767,20-07-2018,0
820779,11-07-2018,0
820785,05-07-2018,0
820787,29-07-2018,0
820788,04-07-2018,0
820846,02-07-2018,0
820859,23-07-2018,0
820883,30-07-2018,0
820886,02-07-2018,0
820913,15-07-2018,0
820974,03-07-2018,0
820989,03-07-2018,0
821051,08-07-2018,0
821066,09-07-2018,0
821069,28-08-2018,0
821087,02-07-2018,0
821090,04-07-2018,0
821096,11-07-2018,0
821102,03-07-2018,0
821115,02-07-2018,0
821157,22-07-2018,0
821176,02-07-2018,0
821200,17-07-2018,0
821209,08-07-2018,0
821212,05-07-2018,0
821221,14-07-2018,0
821224,23-07-2018,0
821319,24-07-2018,0
821374,23-07-2018,0
821377,03-07-2018,0
821386,03-07-2018,0
821411,30-07-2018,0
821441,02-07-2018,0
821453,25-08-2018,0
821456,23-07-2018,0
821478,05-07-2018,0
821493,20-08-2018,0
821496,03-07-2018,0
821508,23-07-2018,0
821542,18-07-2018,0
821546,11-07-2018,0
821560,27-07-2018,0
821582,09-07-2018,0
821606,30-07-2018,0
821618,05-07-2018,0
821624,20-07-2018,0
821643,03-07-2018,0
821649,24-08-2018,0
821655,30-07-2018,0
821673,04-07-2018,0
821685,04-07-2018,0
821701,04-07-2018,0
821707,03-07-2018,0
821725,20-08-2018,0
821728,10-07-2018,0
821737,22-07-2018,0
821765,04-07-2018,0
821777,18-07-2018,0
821798,06-07-2018,0
821823,07-07-2018,0
821838,14-07-2018,0
821847,03-07-2018,0
821856,02-07-2018,0
821862,02-07-2018,0
821881,07-07-2018,0
821893,02-07-2018,0
821899,23-07-2018,0
821942,26-08-2018,0
821948,03-07-2018,0
821951,02-07-2018,0
821984,02-07-2018,0
822042,02-07-2018,0
822045,03-07-2018,0
822055,20-07-2018,0
822067,31-07-2018,0
822070,03-07-2018,0
822076,13-08-2018,0
822091,05-07-2018,0
822113,02-07-2018,0
822158,21-07-2018,0
822186,16-08-2018,0
822192,04-07-2018,0
822195,24-07-2018,0
822198,04-07-2018,0
822210,05-07-2018,0
822253,03-07-2018,0
822271,19-07-2018,0
822293,29-07-2018,0
822313,30-07-2018,0
822317,17-07-2018,0
822341,10-07-2018,0
822354,28-07-2018,0
822363,04-07-2018,0
822366,04-07-2018,0
822378,04-07-2018,0
822387,02-07-2018,0
822393,10-07-2018,0
822402,23-08-2018,0
822406,16-07-2018,0
822418,02-07-2018,0
822424,03-07-2018,0
822439,25-07-2018,0
822470,09-07-2018,0
822479,17-07-2018,0
822482,30-07-2018,0
822497,18-07-2018,0
822521,05-07-2018,0
822525,03-07-2018,0
822540,09-07-2018,0
822543,03-07-2018,0
822558,03-07-2018,0
822589,05-07-2018,0
822592,22-07-2018,0
822595,03-07-2018,0
822610,22-07-2018,0
822625,02-07-2018,0
822634,17-07-2018,0
822644,22-07-2018,0
822689,28-07-2018,0
822705,25-08-2018,0
822732,03-07-2018,0
822744,15-07-2018,0
822763,03-07-2018,0
822772,07-07-2018,0
822775,19-07-2018,0
822778,24-07-2018,0
822796,03-07-2018,0
822808,03-07-2018,0
822811,17-07-2018,0
822814,30-07-2018,0
822821,10-07-2018,0
822827,16-07-2018,0
822836,02-07-2018,0
822851,04-07-2018,0
822860,02-07-2018,0
822863,11-07-2018,0
822882,09-07-2018,0
822900,04-07-2018,0
822909,03-07-2018,0
822924,02-07-2018,0
822949,08-07-2018,0
822961,16-07-2018,0
822973,30-07-2018,0
822976,02-07-2018,0
823037,07-07-2018,0
823061,05-07-2018,0
823065,12-07-2018,0
823074,03-07-2018,0
823082,31-07-2018,0
823150,02-07-2018,0
823229,02-07-2018,0
823245,02-07-2018,0
823248,02-07-2018,0
823284,15-07-2018,0
823287,02-07-2018,0
823321,05-07-2018,0
823327,16-07-2018,0
823336,19-07-2018,0
823342,03-07-2018,0
823345,09-07-2018,0
823391,03-07-2018,0
823403,26-08-2018,0
823440,11-07-2018,0
823449,25-07-2018,0
823461,04-07-2018,0
823468,31-07-2018,0
823471,06-07-2018,0
823489,11-07-2018,0
823498,12-07-2018,0
823507,09-07-2018,0
823510,31-07-2018,0
823520,30-07-2018,0
823526,22-08-2018,0
823529,03-07-2018,0
823535,06-07-2018,0
823538,21-08-2018,0
823553,02-07-2018,0
823571,03-07-2018,0
823611,15-08-2018,0
823617,20-07-2018,0
823620,31-07-2018,0
823651,05-07-2018,0
823675,03-07-2018,0
823718,02-07-2018,0
823733,09-07-2018,0
823788,13-07-2018,0
823806,19-07-2018,0
823852,13-07-2018,0
823883,04-07-2018,0
823910,03-07-2018,0
823931,23-08-2018,0
823944,11-07-2018,0
823953,04-07-2018,0
823986,23-07-2018,0
824057,02-07-2018,0
824066,02-07-2018,0
824069,03-07-2018,0
824090,23-07-2018,0
824093,11-07-2018,0
824096,06-07-2018,0
824114,11-07-2018,0
824154,03-07-2018,0
824176,07-07-2018,0
824237,04-07-2018,0
824240,17-07-2018,0
824249,21-07-2018,0
824293,10-07-2018,0
824319,25-07-2018,0
824322,25-07-2018,0
824328,11-08-2018,0
824353,07-08-2018,0
824365,06-07-2018,0
824386,05-07-2018,0
824401,04-07-2018,0
824414,05-07-2018,0
824420,03-07-2018,0
824438,02-07-2018,0
824447,17-07-2018,0
824475,03-07-2018,0
824478,03-07-2018,0
824484,02-07-2018,0
824490,08-07-2018,0
824551,04-07-2018,0
824566,19-07-2018,0
824569,02-07-2018,0
824578,04-07-2018,0
824581,12-08-2018,0
824594,13-07-2018,0
824597,31-07-2018,0
824621,11-07-2018,0
824633,02-07-2018,0
824645,02-07-2018,0
824668,06-07-2018,0
824670,24-07-2018,0
824676,03-07-2018,0
824679,28-07-2018,0
824682,09-07-2018,0
824685,03-07-2018,0
824688,05-07-2018,0
824707,03-07-2018,0
824746,03-07-2018,0
824765,02-07-2018,0
824768,05-07-2018,0
824789,11-07-2018,0
824810,10-07-2018,0
824816,03-07-2018,0
824826,10-07-2018,0
824841,16-07-2018,0
824847,07-07-2018,0
824880,17-07-2018,0
824884,17-07-2018,0
824911,30-07-2018,0
824926,03-07-2018,0
824942,20-07-2018,0
824981,30-07-2018,0
825021,02-07-2018,0
825024,04-07-2018,0
825048,06-07-2018,0
825072,15-07-2018,0
825076,10-07-2018,0
825088,15-07-2018,0
825094,03-07-2018,0
825125,02-07-2018,0
825146,09-07-2018,0
825155,09-07-2018,0
825186,04-07-2018,0
825198,02-07-2018,0
825204,03-07-2018,0
825210,21-08-2018,0
825241,06-07-2018,0
825262,17-07-2018,0
825271,24-07-2018,0
825302,03-07-2018,0
825314,06-08-2018,0
825329,15-07-2018,0
825354,03-07-2018,0
825369,03-07-2018,0
825381,22-07-2018,0
825445,06-07-2018,0
825451,25-07-2018,0
825482,18-07-2018,0
825552,03-07-2018,0
825570,03-07-2018,0
825634,22-07-2018,0
825646,11-07-2018,0
825674,06-07-2018,0
825745,17-07-2018,0
825762,09-07-2018,0
825787,30-07-2018,0
825854,03-07-2018,0
825863,12-07-2018,0
825869,25-08-2018,0
825875,03-07-2018,0
825888,15-07-2018,0
825903,03-07-2018,0
825915,26-07-2018,0
825921,31-07-2018,0
825939,03-07-2018,0
825964,11-07-2018,0
825973,26-07-2018,0
825988,24-07-2018,0
826013,04-07-2018,0
826040,26-08-2018,0
826046,03-07-2018,0
826065,03-07-2018,0
826086,11-07-2018,0
826118,06-07-2018,0
826126,05-07-2018,0
826138,03-07-2018,0
826141,02-07-2018,0
826159,23-07-2018,0
826217,02-07-2018,0
826235,02-07-2018,0
826254,04-07-2018,0
826266,11-07-2018,0
826275,02-07-2018,0
826290,06-08-2018,0
826293,05-07-2018,0
826303,02-07-2018,0
826304,23-07-2018,0
826306,03-07-2018,0
826309,05-07-2018,0
826327,03-07-2018,0
826339,09-07-2018,0
826345,11-07-2018,0
826358,02-07-2018,0
826364,11-07-2018,0
826370,05-07-2018,0
826391,17-07-2018,0
826416,11-07-2018,0
826446,12-07-2018,0
826480,19-07-2018,0
826486,20-08-2018,0
826522,14-07-2018,0
826544,05-07-2018,0
826553,03-07-2018,0
826559,22-07-2018,0
826566,14-07-2018,0
826580,15-07-2018,0
826593,10-07-2018,0
826602,03-07-2018,0
826629,10-07-2018,0
826672,22-07-2018,0
826691,15-07-2018,0
826712,08-07-2018,0
826718,19-07-2018,0
826751,28-07-2018,0
826779,05-07-2018,0
826803,10-07-2018,0
826809,03-07-2018,0
826818,10-07-2018,0
826828,03-07-2018,0
826840,03-07-2018,0
826855,05-07-2018,0
826947,09-08-2018,0
826968,07-07-2018,0
826974,18-07-2018,0
826977,28-07-2018,0
826986,13-07-2018,0
827029,02-07-2018,0
827038,26-08-2018,0
827062,23-07-2018,0
827069,19-07-2018,0
827072,30-07-2018,0
827075,30-07-2018,0
827084,19-07-2018,0
827114,24-07-2018,0
827133,11-07-2018,0
827145,02-07-2018,0
827157,31-07-2018,0
827182,09-08-2018,0
827185,21-07-2018,0
827209,18-07-2018,0
827215,04-07-2018,0
827246,09-07-2018,0
827273,09-07-2018,0
827291,04-07-2018,0
827304,31-07-2018,0
827310,13-07-2018,0
827438,07-07-2018,0
827453,31-07-2018,0
827465,04-07-2018,0
827468,18-07-2018,0
827478,11-07-2018,0
827484,14-07-2018,0
827520,31-07-2018,0
827529,05-07-2018,0
827557,02-07-2018,0
827560,04-07-2018,0
827566,02-07-2018,0
827569,24-08-2018,0
827587,03-07-2018,0
827590,17-07-2018,0
827636,24-07-2018,0
827639,02-07-2018,0
827661,22-07-2018,0
827700,03-07-2018,0
827737,20-07-2018,0
827755,10-07-2018,0
827758,26-07-2018,0
827792,25-07-2018,0
827804,29-07-2018,0
827807,19-07-2018,0
827813,06-08-2018,0
827819,19-08-2018,0
827877,07-08-2018,0
827883,06-07-2018,0
827886,24-07-2018,0
827944,25-07-2018,0
827947,09-07-2018,0
827963,07-07-2018,0
827984,03-07-2018,0
828012,11-07-2018,0
828030,03-07-2018,0
828048,03-07-2018,0
828051,27-08-2018,0
828067,04-07-2018,0
828112,27-07-2018,0
828128,02-07-2018,0
828161,05-07-2018,0
828164,02-07-2018,0
828170,10-07-2018,0
828186,09-07-2018,0
828207,21-08-2018,0
828234,03-07-2018,0
828247,08-07-2018,0
828265,11-07-2018,0
828280,15-07-2018,0
828335,06-07-2018,0
828363,02-07-2018,0
828381,10-07-2018,0
828387,31-07-2018,0
828414,04-07-2018,0
828436,06-07-2018,0
828475,27-07-2018,0
828482,08-07-2018,0
828491,31-07-2018,0
828509,16-08-2018,0
828536,23-07-2018,0
828546,23-08-2018,0
828564,28-07-2018,0
828570,03-07-2018,0
828579,10-07-2018,0
828591,31-07-2018,0
828613,13-07-2018,0
828646,19-07-2018,0
828665,03-07-2018,0
828680,07-07-2018,0
828689,17-07-2018,0
828692,17-08-2018,0
828695,03-07-2018,0
828701,09-07-2018,0
828707,31-07-2018,0
828729,31-07-2018,0
828738,03-07-2018,0
828744,03-07-2018,0
828756,02-07-2018,0
828768,04-07-2018,0
828796,02-07-2018,0
828817,26-07-2018,0
828823,10-07-2018,0
828833,04-07-2018,0
828857,06-07-2018,0
828945,06-07-2018,0
828952,23-07-2018,0
828985,04-07-2018,0
828994,14-07-2018,0
829013,20-07-2018,0
829016,02-07-2018,0
829049,20-07-2018,0
829055,24-07-2018,0
829061,15-07-2018,0
829101,03-07-2018,0
829110,04-07-2018,0
829135,17-07-2018,0
829171,17-07-2018,0
829199,24-07-2018,0
829223,02-07-2018,0
829251,04-07-2018,0
829257,11-07-2018,0
829290,14-07-2018,0
829293,18-07-2018,0
829299,02-07-2018,0
829302,18-07-2018,1
829309,12-07-2018,0
829330,31-07-2018,0
829412,17-07-2018,0
829415,02-07-2018,0
829434,02-07-2018,0
829440,02-07-2018,0
829483,29-07-2018,0
829486,03-07-2018,0
829492,18-07-2018,0
829513,03-07-2018,0
829522,21-07-2018,0
829528,16-07-2018,0
829544,03-07-2018,0
829553,27-07-2018,0
829583,24-07-2018,0
829608,02-07-2018,0
829620,20-07-2018,0
829632,05-07-2018,0
829635,23-07-2018,0
829672,23-08-2018,0
829693,03-07-2018,0
829724,23-07-2018,0
829757,04-07-2018,0
829775,10-07-2018,0
829782,02-07-2018,0
829800,16-07-2018,0
829827,18-07-2018,0
829877,02-07-2018,0
829882,03-07-2018,0
829885,06-07-2018,0
829888,04-07-2018,0
829913,20-08-2018,0
829916,03-07-2018,0
829919,12-08-2018,0
829928,02-07-2018,0
829949,02-07-2018,0
829968,10-07-2018,0
830004,05-07-2018,0
830020,11-07-2018,0
830059,03-07-2018,0
830068,25-07-2018,0
830075,16-07-2018,0
830105,21-07-2018,0
830136,18-07-2018,0
830139,03-07-2018,0
830145,03-07-2018,0
830224,05-07-2018,0
830249,02-07-2018,0
830255,28-07-2018,0
830258,02-07-2018,0
830276,03-07-2018,0
830279,17-07-2018,0
830297,14-08-2018,0
830307,02-07-2018,0
830329,03-07-2018,0
830343,02-07-2018,0
830358,24-08-2018,0
830388,23-08-2018,0
830422,17-07-2018,0
830426,10-07-2018,0
830432,07-07-2018,0
830444,04-07-2018,0
830453,15-07-2018,0
830477,05-07-2018,0
830480,02-07-2018,0
830487,30-07-2018,0
830490,10-07-2018,0
830514,03-07-2018,0
830538,30-07-2018,0
830554,10-07-2018,0
830560,25-07-2018,0
830581,12-07-2018,0
830645,02-07-2018,0
830651,17-07-2018,0
830673,05-07-2018,0
830679,03-07-2018,0
830682,05-07-2018,0
830691,03-07-2018,0
830712,23-07-2018,0
830773,11-07-2018,0
830780,11-07-2018,0
830798,02-07-2018,0
830825,31-07-2018,0
830838,08-07-2018,0
830856,03-07-2018,0
830868,10-07-2018,0
830877,09-07-2018,0
830911,02-07-2018,0
830923,13-08-2018,NA
830950,25-07-2018,0
830957,03-07-2018,0
830966,29-07-2018,0
830993,18-07-2018,0
831039,04-07-2018,0
831045,29-07-2018,0
831048,03-07-2018,0
831069,03-07-2018,0
831091,03-07-2018,0
831097,26-08-2018,0
831124,03-07-2018,0
831152,20-07-2018,0
831157,02-07-2018,0
831167,10-07-2018,0
831172,20-08-2018,0
831173,17-07-2018,0
831192,03-07-2018,0
831207,02-07-2018,0
831247,02-07-2018,0
831256,06-07-2018,0
831259,24-07-2018,0
831262,03-07-2018,0
831265,27-08-2018,0
831301,26-07-2018,0
831304,02-07-2018,0
831326,05-07-2018,0
831329,28-07-2018,0
831335,02-07-2018,0
831338,05-07-2018,0
831359,12-07-2018,0
831390,10-07-2018,0
831408,04-07-2018,0
831413,09-07-2018,0
831414,03-07-2018,0
831455,22-07-2018,0
831478,17-07-2018,0
831491,20-08-2018,0
831494,12-07-2018,0
831503,18-07-2018,0
831509,03-07-2018,0
831521,19-07-2018,0
831542,29-07-2018,0
831546,17-07-2018,0
831594,28-07-2018,0
831631,04-07-2018,0
831646,02-07-2018,0
831649,07-07-2018,0
831655,16-07-2018,0
831665,22-07-2018,0
831677,05-07-2018,0
831680,05-07-2018,0
831683,09-07-2018,0
831738,28-07-2018,0
831747,08-07-2018,0
831759,26-08-2018,0
831784,02-07-2018,0
831790,22-07-2018,0
831808,17-07-2018,0
831823,31-07-2018,0
831829,11-07-2018,0
831848,14-07-2018,0
831878,10-07-2018,0
831892,29-07-2018,0
831896,07-07-2018,0
831912,14-07-2018,0
831933,23-07-2018,0
831936,08-07-2018,0
831967,06-08-2018,0
832012,03-07-2018,0
832052,06-07-2018,0
832067,03-07-2018,0
832086,03-07-2018,0
832095,30-07-2018,0
832101,03-07-2018,0
832119,21-08-2018,0
832128,03-07-2018,0
832141,02-07-2018,0
832144,03-07-2018,0
832205,29-07-2018,0
832223,05-07-2018,0
832244,03-07-2018,0
832281,24-07-2018,0
832287,31-07-2018,0
832296,08-07-2018,0
832302,02-07-2018,0
832305,03-07-2018,0
832327,02-07-2018,0
832333,19-08-2018,0
832342,13-07-2018,0
832345,29-07-2018,0
832360,23-07-2018,0
832373,29-07-2018,0
832382,29-07-2018,0
832400,03-07-2018,0
832403,03-07-2018,1
832409,02-07-2018,0
832423,04-07-2018,0
832431,02-07-2018,0
832458,02-07-2018,0
832476,03-07-2018,0
832479,06-07-2018,0
832482,23-07-2018,0
832492,28-08-2018,0
832495,15-07-2018,0
832553,23-07-2018,0
832577,02-07-2018,0
832614,13-07-2018,0
832619,24-07-2018,0
832623,20-07-2018,0
832666,07-07-2018,0
832720,31-07-2018,0
832727,03-07-2018,0
832772,31-07-2018,0
832788,02-07-2018,0
832812,15-07-2018,0
832830,26-07-2018,0
832849,19-08-2018,0
832888,19-07-2018,0
832910,22-07-2018,0
832931,31-07-2018,0
832937,12-07-2018,0
832952,25-07-2018,0
832986,23-07-2018,0
832989,03-07-2018,0
832995,20-08-2018,0
833007,17-07-2018,0
833023,07-07-2018,0
833068,02-07-2018,0
833071,23-08-2018,0
833074,09-07-2018,0
833081,18-07-2018,0
833105,08-07-2018,0
833123,02-07-2018,0
833132,28-08-2018,0
833200,25-07-2018,0
833221,30-07-2018,0
833239,03-07-2018,0
833245,09-07-2018,0
833251,19-07-2018,0
833261,05-07-2018,0
833279,16-07-2018,0
833291,02-07-2018,0
833306,18-07-2018,0
833312,25-07-2018,0
833346,02-07-2018,0
833349,27-07-2018,0
833364,31-07-2018,0
833382,03-07-2018,0
833438,11-07-2018,0
833441,18-07-2018,0
833450,03-07-2018,0
833547,16-07-2018,0
833557,07-07-2018,0
833560,03-07-2018,0
833561,04-07-2018,0
833569,09-07-2018,0
833581,02-07-2018,0
833593,04-07-2018,0
833612,02-07-2018,0
833625,31-07-2018,0
833636,02-07-2018,0
833639,02-07-2018,0
833651,28-07-2018,0
833657,04-07-2018,0
833691,24-08-2018,0
833700,05-07-2018,0
833703,29-07-2018,1
833724,03-07-2018,0
833752,13-07-2018,0
833758,03-07-2018,0
833761,30-07-2018,0
833767,08-07-2018,0
833779,04-07-2018,0
833782,02-07-2018,0
833786,23-07-2018,0
833795,02-07-2018,0
833801,02-07-2018,0
833831,28-07-2018,0
833874,02-07-2018,0
833883,04-07-2018,0
833895,24-07-2018,0
833923,20-07-2018,0
833963,02-07-2018,0
833975,26-07-2018,0
833993,07-07-2018,0
834014,29-07-2018,0
834051,04-07-2018,0
834057,19-07-2018,0
834088,02-07-2018,0
834094,02-07-2018,0
834100,24-07-2018,0
834106,03-07-2018,0
834112,18-07-2018,0
834133,18-07-2018,0
834149,03-07-2018,0
834170,11-07-2018,0
834176,30-07-2018,0
834219,13-07-2018,0
834225,08-07-2018,0
834231,23-08-2018,0
834237,11-07-2018,0
834249,29-07-2018,0
834283,03-07-2018,0
834292,10-07-2018,0
834332,27-07-2018,0
834341,03-07-2018,0
834356,03-07-2018,0
834368,02-07-2018,0
834408,06-08-2018,0
834417,10-07-2018,0
834420,16-07-2018,0
834429,04-07-2018,0
834445,10-07-2018,0
834500,09-07-2018,0
834518,25-07-2018,0
834521,23-07-2018,0
834539,02-07-2018,0
834576,06-07-2018,0
834591,09-07-2018,0
834594,09-07-2018,0
834600,02-07-2018,0
834613,22-08-2018,0
834619,22-07-2018,0
834640,16-07-2018,0
834652,15-07-2018,0
834655,26-08-2018,0
834692,18-07-2018,0
834747,18-07-2018,0
834756,24-07-2018,0
834759,17-07-2018,0
834766,04-07-2018,0
834771,02-07-2018,0
834780,18-07-2018,0
834808,23-07-2018,0
834820,07-08-2018,0
834838,02-07-2018,0
834844,05-07-2018,0
834848,21-07-2018,0
834866,02-07-2018,0
834869,02-07-2018,0
834871,02-07-2018,0
834881,30-07-2018,0
834890,08-07-2018,0
834902,12-07-2018,0
834924,30-07-2018,0
834936,02-07-2018,0
834954,23-07-2018,0
834982,31-07-2018,0
835021,05-07-2018,0
835032,02-07-2018,0
835034,02-07-2018,0
835037,18-07-2018,0
835067,16-07-2018,0
835089,31-07-2018,0
835119,02-07-2018,0
835125,28-07-2018,0
835131,02-07-2018,0
835156,15-07-2018,0
835159,13-07-2018,0
835180,02-07-2018,0
835183,18-07-2018,0
835208,03-07-2018,0
835235,26-07-2018,0
835247,17-07-2018,0
835293,29-07-2018,0
835299,03-07-2018,0
835311,03-07-2018,0
835348,22-07-2018,0
835369,21-07-2018,0
835388,02-07-2018,0
835403,21-07-2018,0
835427,27-07-2018,0
835437,25-07-2018,0
835452,16-07-2018,0
835479,07-07-2018,0
835485,12-08-2018,0
835488,24-07-2018,0
835498,09-07-2018,0
835501,24-07-2018,0
835510,28-08-2018,0
835519,24-07-2018,0
835522,28-07-2018,0
835537,18-07-2018,0
835543,04-07-2018,0
835565,04-07-2018,0
835571,18-07-2018,0
835598,14-07-2018,0
835601,16-07-2018,0
835617,02-07-2018,0
835623,17-07-2018,0
835629,03-07-2018,0
835647,05-07-2018,0
835656,22-08-2018,0
835665,14-07-2018,0
835696,14-07-2018,0
835698,28-08-2018,0
835705,03-07-2018,0
835778,23-07-2018,0
835791,02-07-2018,0
835812,21-08-2018,0
835818,04-07-2018,0
835839,29-07-2018,0
835842,02-07-2018,0
835845,02-07-2018,0
835858,02-07-2018,0
835868,02-07-2018,0
835894,02-07-2018,0
835925,03-07-2018,0
835952,09-07-2018,0
836026,04-07-2018,0
836046,02-07-2018,0
836053,05-07-2018,0
836077,03-07-2018,0
836080,29-07-2018,0
836112,04-07-2018,0
836129,03-07-2018,0
836132,05-07-2018,0
836148,06-07-2018,0
836151,27-07-2018,0
836166,06-07-2018,0
836178,02-07-2018,0
836196,04-07-2018,0
836199,03-07-2018,0
836221,30-07-2018,0
836224,02-07-2018,0
836231,12-07-2018,0
836257,23-08-2018,0
836303,14-07-2018,0
836312,09-07-2018,0
836373,04-07-2018,1
836392,03-07-2018,1
836404,03-07-2018,0
836419,31-07-2018,0
836428,31-07-2018,0
836434,02-07-2018,0
836474,09-07-2018,0
836486,02-07-2018,0
836489,06-08-2018,0
836492,31-07-2018,0
836505,20-07-2018,0
836520,11-07-2018,0
836529,29-07-2018,0
836550,28-07-2018,0
836557,04-07-2018,0
836563,05-07-2018,0
836566,18-08-2018,0
836569,27-07-2018,0
836587,07-07-2018,0
836611,17-07-2018,0
836630,02-07-2018,0
836645,02-07-2018,0
836657,02-07-2018,0
836685,20-08-2018,0
836697,25-07-2018,0
836770,02-07-2018,0
836788,17-07-2018,0
836807,03-07-2018,0
836813,10-07-2018,0
836819,23-07-2018,0
836822,13-07-2018,0
836837,04-07-2018,0
836859,13-07-2018,0
836877,03-07-2018,0
836892,03-07-2018,0
836938,22-07-2018,0
836944,28-08-2018,0
836947,04-07-2018,0
836965,09-07-2018,0
836968,11-07-2018,0
836993,05-07-2018,0
837005,17-08-2018,0
837039,13-07-2018,0
837057,31-07-2018,0
837109,06-08-2018,0
837112,04-07-2018,0
837142,28-08-2018,0
837145,30-07-2018,0
837167,23-07-2018,0
837182,02-07-2018,0
837246,03-07-2018,0
837261,03-07-2018,0
837280,05-07-2018,0
837289,23-08-2018,0
837300,04-07-2018,0
837319,30-07-2018,0
837322,26-07-2018,0
837362,09-07-2018,0
837368,31-07-2018,0
837380,03-07-2018,0
837387,03-07-2018,0
837408,02-07-2018,0
837414,18-07-2018,0
837417,23-07-2018,0
837420,09-07-2018,1
837426,30-07-2018,0
837429,30-07-2018,0
837438,23-07-2018,0
837454,26-08-2018,0
837460,04-07-2018,0
837469,02-07-2018,0
837496,04-07-2018,0
837518,23-07-2018,0
837542,22-08-2018,0
837545,03-07-2018,0
837591,15-07-2018,0
837594,23-08-2018,0
837606,02-07-2018,0
837625,23-07-2018,0
837634,11-07-2018,0
837637,02-07-2018,0
837677,17-07-2018,0
837695,23-08-2018,0
837710,02-07-2018,0
837741,04-07-2018,0
837750,02-07-2018,0
837768,28-07-2018,0
837783,30-07-2018,0
837796,21-07-2018,0
837799,03-07-2018,0
837826,17-07-2018,1
837863,24-08-2018,0
837881,18-07-2018,0
837884,02-07-2018,0
837905,09-07-2018,0
837952,29-07-2018,0
837957,03-07-2018,0
838000,30-07-2018,0
838021,30-07-2018,0
838024,03-07-2018,0
838031,04-07-2018,0
838058,23-07-2018,0
838076,07-07-2018,0
838092,08-07-2018,0
838116,03-07-2018,0
838156,02-07-2018,0
838192,03-07-2018,0
838201,02-07-2018,0
838214,10-07-2018,0
838259,03-07-2018,0
838272,03-07-2018,0
838282,02-07-2018,0
838296,13-07-2018,0
838327,04-07-2018,0
838339,16-07-2018,0
838345,10-07-2018,0
838360,17-07-2018,0
838381,02-07-2018,0
838385,03-07-2018,0
838391,09-07-2018,0
838403,05-07-2018,0
838424,18-07-2018,0
838430,05-07-2018,0
838458,23-07-2018,0
838467,05-07-2018,0
838479,09-07-2018,0
838494,20-07-2018,0
838507,28-08-2018,0
838510,03-07-2018,0
838549,03-07-2018,0
838592,23-07-2018,0
838607,03-07-2018,0
838632,23-07-2018,0
838653,04-07-2018,0
838690,03-07-2018,0
838699,25-07-2018,0
838720,23-07-2018,0
838732,03-07-2018,0
838754,17-07-2018,0
838755,03-07-2018,0
838757,15-07-2018,0
838775,23-08-2018,0
838806,04-07-2018,0
838809,04-07-2018,0
838836,25-07-2018,0
838845,03-07-2018,0
838851,03-07-2018,0
838882,04-07-2018,0
838909,02-07-2018,0
838928,05-07-2018,0
838967,30-07-2018,0
838983,30-07-2018,0
839010,02-07-2018,0
839025,02-07-2018,0
839028,24-08-2018,0
839031,02-07-2018,0
839035,03-07-2018,0
839053,02-07-2018,0
839062,23-07-2018,0
839099,06-07-2018,0
839154,04-07-2018,0
839163,06-08-2018,0
839178,15-07-2018,0
839205,03-07-2018,0
839230,03-07-2018,0
839248,10-07-2018,0
839270,23-08-2018,0
839285,10-07-2018,0
839300,10-07-2018,0
839328,02-07-2018,0
839355,05-07-2018,0
839382,03-07-2018,0
839392,03-07-2018,0
839410,02-07-2018,0
839413,26-07-2018,0
839443,09-07-2018,0
839453,04-07-2018,0
839501,05-07-2018,0
839505,12-07-2018,0
839526,30-07-2018,0
839529,02-07-2018,0
839538,28-07-2018,0
839547,23-07-2018,0
839559,23-07-2018,0
839578,07-07-2018,0
839581,16-07-2018,0
839584,31-07-2018,0
839590,02-07-2018,0
839657,03-07-2018,0
839663,08-07-2018,0
839669,02-07-2018,0
839678,02-07-2018,0
839682,05-07-2018,0
839685,04-07-2018,0
839694,04-07-2018,0
839703,03-07-2018,0
839706,29-07-2018,0
839739,02-07-2018,0
839770,30-07-2018,NA
839785,23-08-2018,0
839788,03-07-2018,0
839810,03-07-2018,0
839825,28-07-2018,0
839843,24-07-2018,0
839849,17-07-2018,0
839862,03-07-2018,0
839871,05-07-2018,0
839901,03-07-2018,0
839904,11-07-2018,0
839962,24-07-2018,0
839978,28-08-2018,0
839990,05-07-2018,0
840020,18-07-2018,0
840023,04-07-2018,0
840039,03-07-2018,0
